Grouping,"Lead Request Users","Lead Users",Leads,Leads/LU,"Unreconciled Publisher Lead Revenue","Clickout Impressions",Clickouts,"Clickthrough Rate","Unreconciled Publisher Clickout Revenue","Unreconciled Publisher Total Revenue","Source Code","Tracking Code","Adult Lead Request Users","Adult Lead Users","Adult Leads","Adult Leads / LU","Adult Unreconciled Publisher Lead Revenue","Adult Clickouts","Adult Clickout Revenue","High School Lead Request Users","High School Lead Users","High School Leads","High School Leads / LU","High School Unreconciled Publisher Lead Revenue","High School Clickouts","High School Clickout Revenue"
"2017-12-29 Fri",2,0,0,0,0,4,2,0.5,7.56,7.56,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-344364795_var-b_,,1,0,0,,0,2,7.56,1,0,0,,0,0,0
"2017-12-29 Fri",1,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-37029433500_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",5,0,0,0,0,10,3,0.3,23.79,23.79,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-4309776947_var-b_,,5,0,0,,0,3,23.79,0,0,0,,0,0,0
"2017-12-29 Fri",1,0,0,0,0,2,1,0.5,9.15,9.15,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-65028139610_var-b_,,1,0,0,,0,1,9.15,0,0,0,,0,0,0
"2017-12-29 Fri",3,0,0,0,0,3,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-86280163468_var-b_,,3,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",1,0,0,0,0,7,1,0.1429,1.43,1.43,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-95204913_var-b_,,0,0,0,,0,0,0,1,0,0,,0,1,1.43
"2017-12-29 Fri",1,0,0,0,0,2,1,0.5,6.13,6.13,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099031241_dv-m_kw-kwd-132620990921_var-b_,,1,0,0,,0,1,6.13,0,0,0,,0,0,0
"2017-12-29 Fri",1,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099031241_dv-m_kw-kwd-132620992121_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",2,0,0,0,0,2,1,0.5,4.7,4.7,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099031241_dv-m_kw-kwd-33099997123_var-b_,,2,0,0,,0,1,4.7,0,0,0,,0,0,0
"2017-12-29 Fri",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099031241_dv-m_kw-kwd-53268941371_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",1,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099031241_dv-m_kw-kwd-55853239271_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",5,2,3,1.5,62.91,22,6,0.2727,17.95,80.86,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531203928_dv-m_kw-kwd-21684968152_var-b_,,4,2,3,1.5,62.91,6,17.95,1,0,0,,0,0,0
"2017-12-29 Fri",1,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531203928_dv-m_kw-kwd-97264736917_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",0,0,0,0,0,3,1,0.3333,6.1,6.1,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531204768_dv-m_kw-kwd-160459656008_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",2,0,0,0,0,10,1,0.1,1.35,1.35,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531204768_dv-m_kw-kwd-53749502693_var-b_,,2,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-133912759688_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",1,0,0,0,0,2,1,0.5,3.36,3.36,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-1765411395_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",0,0,0,0,0,2,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-179620036808_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",0,0,0,0,0,2,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-1874430791_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",10,1,1,1,29.25,57,12,0.21050000000000002,38.77,68.02,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-24793083520_var-b_,,9,1,1,1,29.25,0,0,1,0,0,,0,0,0
"2017-12-29 Fri",6,2,2,1,55.9,26,9,0.34619999999999995,33.9,89.8,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-24793290400_var-b_,,4,2,2,1,55.9,0,0,2,0,0,,0,0,0
"2017-12-29 Fri",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-24793296640_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",8,3,3,1,81.9,41,11,0.2683,42.09,123.99,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-33096851_var-b_,,7,3,3,1,81.9,0,0,1,0,0,,0,0,0
"2017-12-29 Fri",2,0,0,0,0,5,1,0.2,2.51,2.51,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-33096951_var-b_,,1,0,0,,0,0,0,1,0,0,,0,0,0
"2017-12-29 Fri",1,1,1,1,19.5,1,0,0,0,19.5,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-37425796534_var-b_,,1,1,1,1,19.5,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",3,1,1,1,22.57,18,2,0.11109999999999999,13.35,35.92,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-52729527542_var-b_,,3,1,1,1,22.57,2,13.35,0,0,0,,0,0,0
"2017-12-29 Fri",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-7911743834_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",1,0,0,0,0,6,2,0.3333,6.71,6.71,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-98658885_var-b_,,0,0,0,,0,2,6.71,1,0,0,,0,0,0
"2017-12-29 Fri",1,1,1,1,21.45,1,0,0,0,21.45,sa-B0D889DD-_pb-g2_cp-300306968_ag-18081464408_dv-m_kw-kwd-133915426808_var-b_,,1,1,1,1,21.45,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",1,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-18081464408_dv-m_kw-kwd-133915427528_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",1,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-18081464408_dv-m_kw-kwd-133915428728_var-b_,,0,0,0,,0,0,0,1,0,0,,0,0,0
"2017-12-29 Fri",0,0,0,0,0,2,1,0.5,3.36,3.36,sa-B0D889DD-_pb-g2_cp-300306968_ag-18081464408_dv-m_kw-kwd-133915430408_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-18081464408_dv-m_kw-kwd-133915435928_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-18081464408_dv-m_kw-kwd-97567987961_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-29436539168_dv-m_kw-kwd-104968009481_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",0,0,0,0,0,2,1,0.5,2.75,2.75,sa-B0D889DD-_pb-g2_cp-300306968_ag-29436539168_dv-m_kw-kwd-105120933401_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",1,0,0,0,0,3,1,0.3333,2.01,2.01,sa-B0D889DD-_pb-g2_cp-300306968_ag-29436539168_dv-m_kw-kwd-105785860841_var-b_,,0,0,0,,0,0,0,1,0,0,,0,0,0
"2017-12-29 Fri",0,0,0,0,0,2,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-29436539168_dv-m_kw-kwd-85512635690_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-29 Fri",1,0,0,0,0,3,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-29436539168_dv-m_kw-kwd-98037416441_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-b1_cp-277140607_ag-1210562331781267_dv-c_kw-75660169872153_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-b1_cp-277140607_ag-1210562331781267_dv-c_kw-75660169872221_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-b2_cp-277399748_ag-1212761388352965_dv-c_kw-75797633517005_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,2,1,0.5,4.2,4.2,sa-B0D889DD-_pb-b2_cp-277399748_ag-1212761388352965_dv-m_kw-75797633517012_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,5,2,0.4,8.13,8.13,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-c_kw-75866353266566_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,1,1,1,19.5,3,1,0.3333,6.01,25.51,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-c_kw-75866353266659_var-b_,,1,1,1,1,19.5,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,1,1,1,26,1,0,0,0,26,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-c_kw-75866353266890_var-b_,,1,1,1,1,26,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-m_kw-75866353266566_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,1,1,1,22.75,5,1,0.2,3.36,26.11,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-m_kw-75866353266659_var-b_,,1,1,1,1,22.75,1,3.36,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,4,2,0.5,6.71,6.71,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-m_kw-75866353266907_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-b2_cp-277399748_ag-1214960411601655_dv-m_kw-75935072609265_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,8,0,0,0,0,sa-B0D889DD-_pb-b2_cp-277399748_ag-1216059923223192_dv-c_kw-76003792332015_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,4,2,0.5,14.95,14.95,sa-B0D889DD-_pb-b2_cp-277399748_ag-1216059923223192_dv-c_kw-76003792332019_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-102477288768_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,1,1,1,15.25,1,0,0,0,15.25,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-111789457268_var-b_,,1,1,1,1,15.25,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",2,0,0,0,0,3,1,0.3333,9.15,9.15,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-132618984281_var-b_,,2,0,0,,0,1,9.15,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,2,1,0.5,6.71,6.71,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-132618995321_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",2,0,0,0,0,3,1,0.3333,9.15,9.15,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-1451715252_var-b_,,2,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-24561992_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,0,0,0,0,3,1,0.3333,3.36,3.36,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-30892861782_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,2,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-37029433500_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,1,1,1,16.9,3,0,0,0,16.9,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-4309776947_var-b_,,1,1,1,1,16.9,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",5,2,2,1,43.9,1,0,0,0,43.9,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-65028139610_var-b_,,5,2,2,1,43.9,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-86280163468_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",2,1,1,1,12.68,6,2,0.3333,12.02,24.7,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-94908789_var-b_,,2,1,1,1,12.68,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",6,0,0,0,0,10,3,0.3,15.49,15.49,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-95204913_var-b_,,5,0,0,,0,3,15.49,1,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,6,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099031241_dv-m_kw-kwd-132620991641_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099031241_dv-m_kw-kwd-21349629284_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,1,1,1,15.25,0,0,0,0,15.25,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099031241_dv-m_kw-kwd-33099997123_var-b_,,1,1,1,1,15.25,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,2,1,0.5,3.66,3.66,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531203928_dv-m_kw-kwd-179630799128_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",3,1,1,1,22.75,14,4,0.2857,16.24,38.99,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531203928_dv-m_kw-kwd-21684968152_var-b_,,2,1,1,1,22.75,0,0,1,0,0,,0,0,0
"2017-12-28 Thu",2,2,2,1,48.75,5,2,0.4,4.95,53.7,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531203928_dv-m_kw-kwd-97264736917_var-b_,,2,2,2,1,48.75,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,0,0,0,0,3,1,0.3333,2.69,2.69,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531204768_dv-m_kw-kwd-160459655528_var-b_,,0,0,0,,0,0,0,1,0,0,,0,1,2.69
"2017-12-28 Thu",1,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531204768_dv-m_kw-kwd-160459657928_var-b_,,0,0,0,,0,0,0,1,0,0,,0,0,0
"2017-12-28 Thu",1,1,1,1,23.4,5,0,0,0,23.4,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531204768_dv-m_kw-kwd-53749502693_var-b_,,1,1,1,1,23.4,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-133912717448_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-133912728728_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-133912756808_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-147454741448_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,0,0,0,0,2,1,0.5,3.36,3.36,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-1765411395_var-b_,,1,0,0,,0,1,3.36,0,0,0,,0,0,0
"2017-12-28 Thu",1,0,0,0,0,2,1,0.5,6.17,6.17,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-179620036808_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-179642655368_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,2,1,0.5,4.88,4.88,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-1874430791_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",21,4,5,1.3,136.5,72,19,0.2639,76.57,213.07,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-24793083520_var-b_,,19,4,5,1.3,136.5,0,0,2,0,0,,0,0,0
"2017-12-28 Thu",5,1,1,1,23.4,69,15,0.21739999999999998,47.07,70.47,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-24793290400_var-b_,,2,1,1,1,23.4,0,0,3,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,2,1,0.5,8.54,8.54,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-3211778843_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",11,5,6,1.2,148.2,43,12,0.2791,43.08,191.28,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-33096851_var-b_,,10,5,6,1.2,148.2,12,43.08,1,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,6,2,0.3333,6.17,6.17,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-33096951_var-b_,,0,0,0,,0,2,6.17,0,0,0,,0,0,0
"2017-12-28 Thu",1,1,3,3,81.9,8,3,0.375,21.05,102.95,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-37425796534_var-b_,,1,1,3,3,81.9,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",5,3,3,1,75.4,18,2,0.11109999999999999,6.78,82.18,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-52729527542_var-b_,,4,3,3,1,75.4,2,6.78,1,0,0,,0,0,0
"2017-12-28 Thu",1,0,0,0,0,5,2,0.4,9.15,9.15,sa-B0D889DD-_pb-g2_cp-300306968_ag-17531205248_dv-m_kw-kwd-98658885_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,2,1,0.5,4.88,4.88,sa-B0D889DD-_pb-g2_cp-300306968_ag-18081464408_dv-m_kw-kwd-1324849197_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-18081464408_dv-m_kw-kwd-133915426808_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,2,1,0.5,2.51,2.51,sa-B0D889DD-_pb-g2_cp-300306968_ag-18081464408_dv-m_kw-kwd-133915431368_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",1,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-18081464408_dv-m_kw-kwd-133915435928_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-18081464408_dv-m_kw-kwd-24793436320_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,4,2,0.5,5.87,5.87,sa-B0D889DD-_pb-g2_cp-300306968_ag-18081464408_dv-m_kw-kwd-24846170320_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",2,1,1,1,26,5,1,0.2,2.51,28.51,sa-B0D889DD-_pb-g2_cp-300306968_ag-29436539168_dv-m_kw-kwd-104968009001_var-b_,,1,1,1,1,26,0,0,1,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,2,1,0.5,3.36,3.36,sa-B0D889DD-_pb-g2_cp-300306968_ag-29436539168_dv-m_kw-kwd-104968009241_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,6,2,0.3333,9.76,9.76,sa-B0D889DD-_pb-g2_cp-300306968_ag-29436539168_dv-m_kw-kwd-104968009481_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,2,0,0,0,0,sa-B0D889DD-_pb-g2_cp-300306968_ag-29436539168_dv-m_kw-kwd-105785860841_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-28 Thu",0,0,0,0,0,5,1,0.2,2.67,2.67,sa-B0D889DD-_pb-g2_cp-300306968_ag-29436539168_dv-m_kw-kwd-85512635690_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-27 Wed",1,1,1,1,17.55,1,0,0,0,17.55,sa-B0D889DD-_pb-b1_cp-277140607_ag-1210562331781267_dv-c_kw-75660169872221_var-b_,,1,1,1,1,17.55,0,0,0,0,0,,0,0,0
"2017-12-27 Wed",2,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-b1_cp-277140607_ag-1211661843245828_dv-c_kw-75728889223622_var-b_,,2,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-27 Wed",1,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-b2_cp-277399748_ag-1212761388352965_dv-c_kw-75797633517005_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-27 Wed",2,1,1,1,24.05,10,3,0.3,9.3,33.35,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-c_kw-75866353266566_var-b_,,2,1,1,1,24.05,0,0,0,0,0,,0,0,0
"2017-12-27 Wed",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-c_kw-75866353266659_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-27 Wed",1,1,2,2,58.5,2,1,0.5,3.05,61.55,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-c_kw-75866353266890_var-b_,,1,1,2,2,58.5,1,3.05,0,0,0,,0,0,0
"2017-12-27 Wed",0,0,0,0,0,,0,,0,0,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-m_kw-75866353266566_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-27 Wed",3,0,0,0,0,7,2,0.2857,6.41,6.41,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-m_kw-75866353266659_var-b_,,3,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-27 Wed",1,0,0,0,0,5,1,0.2,2.06,2.06,sa-B0D889DD-_pb-b2_cp-277399748_ag-1216059923223192_dv-c_kw-76003792332020_var-b_,,1,0,0,,0,1,2.06,0,0,0,,0,0,0
"2017-12-27 Wed",1,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-105933728681_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-27 Wed",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-111789457268_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-27 Wed",0,0,0,0,0,,0,,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-132618986441_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-27 Wed",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-132618994361_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-27 Wed",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-132618995321_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-12-27 Wed",1,1,1,1,17.55,5,1,0.2,4.7,22.25,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_kw-kwd-1451715252_var-b_,,1,1,1,1,17.55,1,4.7,0,0,0,,0,0,0
